NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
2,10058E+11;2023;2;F;1;1;1;2;0;2;1;0;;;;;;;;2927408;Salvador;29;BA;1;1;1;1;1221;1193;1204;1211;506.5;518.2;515.4;428.2;ABDDCBDEEDBEDEEEDBADCECBDBCDABBDACEBECDDAAECC;CEDEEBAACBABADEDECDABCDBBDBADAADADDCBDDDBCDBE;CEBECAAECBABCDBADABBBBCBCEEDCAEAAEACBEDBECAED;BCCBBEACBCACADCBAECBDDBCBADCDCEDCBABDBCBBEADC;1;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1;140;40;40;140;40;400;B;E;B;B;2;B;D;B;C;A;A;B;B;A;A;B;A;A;B;A;A;C;A;A;A
2,10059E+11;2023;5;F;1;3;1;1;3;1;;0;;;;;;;;3547809;Santo André;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;D;E;B;B;4;B;A;C;D;B;A;B;A;B;A;A;A;A;C;A;A;D;A;B;B
2,10061E+11;2023;9;M;1;2;1;1;6;1;;0;;;;;;;;3512803;Cosmópolis;35;SP;1;1;1;1;1222;1191;1201;1212;504.5;611.7;606.3;472.8;EEDBCBABECDAEBBBDABEEDECCBACEDCDBBEEBACBBCBAE;CEAEAAABDACEAADECADAABCDEABADCDEADACBCEEBBDDB;BEAABDACEEDCCBBABADEDCBECBACBACDACAADACBBEADE;ABDBCBCBEDBBEDCADAABCBDDEDBCBDBBDAEDDCBCDDBEB;0;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1;160;180;140;160;160;800;A;B;F;B;3;B;A;B;B;A;B;B;A;B;A;A;A;A;B;A;A;C;A;B;B
2,1006E+11;2023;12;M;1;3;1;1;11;1;;0;;;;;;;;2604106;Caruaru;26;PE;1;1;1;1;1223;1194;1203;1213;522.7;541.9;530.6;369.4;CBDAAEBCEEEBCEEDAAAADCCDDBEDCEBACEEECBDDCEEBB;ABCDCADAEDACADDABDDBAAEAADEAADDEEBCCBADCDAADE;BACDCAAEBCDEACEACAAADCBBACBBEDEDBBACBCCDDACCC;DEDACEBCDDDBCDCCCDABDCCDDDECCBBDBDDACAEEADCED;1;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1;100;120;100;120;120;560;A;A;A;A;1;B;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;B
2,10061E+11;2023;4;F;1;1;1;1;1;1;;0;;;;;;;;3115508;Caxambu;31;MG;1;1;1;1;1224;1192;1202;1214;565.2;580.7;629.4;650.5;CEBAAECEADBEECCBABEBACCBDABBCCCAEDADCACBCACBD;DDCADEADCDCEBDBCDBBAAEAAABCABBACDDDADBBDAABED;BCBDACBEAEDCAEBBACBBCAACAAAECBBEDBDDADEDCDDAC;EDCACDCEDAACBEDAAECAEBDCBDCCCCCCBDBCEECABCEDC;0;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;120;200;140;160;140;760;E;F;C;D;3;D;A;C;C;B;A;B;B;B;A;B;A;B;B;A;B;D;A;B;B
2,1006E+11;2023;4;M;1;1;1;1;2;1;;0;;;;;;;;2111300;São Luís;21;MA;1;1;1;1;1222;1191;1201;1212;551.7;642.4;586.3;665.7;AEACDECECEBBBCCABCEEBEECCADAACBDDBEBECCDACBBD;BDAECDBBAACEAADECBDAABCCCEBADCDAADAEBCDBEBADA;BBDABDACAEBDCCBADDCEBCCEBBEBEADDBDAADAABBDAAE;DBACCCABDCCBAEBBEEBDDADDACBECCCCCCEBCEABADBBE;0;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1;120;160;120;160;200;760;E;E;C;F;2;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
2,10059E+11;2023;3;F;1;1;2;1;1;1;;0;;;;;;;;3505708;Barueri;35;SP;1;1;1;1;1223;1194;1203;1213;411.4;468.4;469.7;362.2;EBACADCCBDCCEADEEDCADAEEAEDBDBCAABADEECCBECEA;ADADCEDCCBEACADBAECCDEEBCBCAADCDAAEEBADCBEADA;BBDACCADBCBEABEABABDACAEDCAEEADDCCDBEAABCAECD;CEABDEBDCBDEDAAACCDBCCABACBDABEAABCDCECADABBA;1;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1;120;100;80;100;120;520;E;E;B;B;4;C;A;C;D;B;A;B;B;B;A;B;A;B;B;A;B;E;A;B;B
2,1006E+11;2023;12;F;2;3;1;1;13;1;;0;;;;;;;;3200904;Barra de São Francisco;32;ES;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;C;F;4;D;A;C;D;B;A;B;B;B;A;A;A;A;B;A;A;C;A;A;B
2,10061E+11;2023;2;F;1;3;1;2;0;2;1;0;1100205;Porto Velho;11;RO;2;1;1;1100205;Porto Velho;11;RO;1;1;1;1;1223;1194;1203;1213;418.3;410.3;364;337.2;ABBABABDEDABAACDEBBCDBACBDAECDDACDDCEDDABADAD;ADCACDAEAACEBACECBBCCBBECEBCDAACCDCEADABEBECA;BAACDAEECBADDCBDEEBBDCDCCBBDDACAAEABDCCDCCACB;ACEBDEDDADDEBDBCAAAACABECCEABBCDEDDBBDAECDABD;1;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1;120;80;80;100;60;440;E;E;A;A;2;C;A;C;C;B;A;B;B;B;B;A;A;A;B;A;A;B;A;A;B
2,10061E+11;2023;6;F;1;1;1;1;3;1;;0;;;;;;;;4205407;Florianópolis;42;SC;1;1;1;1;1221;1193;1204;1211;563;632;606.4;498.6;EBEACBCCCBDBDBBCDBBCDCCBDACECAEECBEAECBDADCEA;AAEEBBBADCDADDEABCDABCDCDBCBAABEBAECACDDBCDBE;AEDACBAEDACDEDAAAABBBDAADEAECCEDAECBBEBBABEED;BCCEDEDCCABCCAABBDDBBCBDAECDDCEBDCBCECEEDADCB;1;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1;140;200;160;200;180;880;D;C;B;B;4;C;A;B;C;A;A;B;A;A;A;B;A;A;B;A;A;C;A;A;A
2,1006E+11;2023;5;F;0;1;1;1;4;1;;0;;;;;;;;2600708;Aliança;26;PE;1;1;1;1;1221;1193;1204;1211;430.7;370.2;536.6;515.4;EBEBCCCCCBCBBEDEDBADDDABACDCCADAAACCDABCABBCD;CADEEAABCBCADDACDBAECCDAEBADDCBDACCABADBCBEAC;ACCEBCBCDAEDBAAAEABBADABDCADCEEAAEBECEBBACECB;DEBDCABECDABCEBBDCCACBDADBDCEABCACCDAAEACBACC;1;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1;120;140;120;120;100;600;A;G;A;A;2;A;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
2,10059E+11;2023;3;F;1;3;1;2;0;3;1;0;1506807;Santarém;15;PA;4;1;1;1506807;Santarém;15;PA;1;1;1;1;1224;1192;1202;1214;547.7;634.3;602.2;612.2;CBBAAABECCBEDBCEDBEBACCBAAEAEBEAEDDDDAEDDABDE;DDAADEADCBCABABEEBEBCBAACCCEBAACECDAECBDAABCD;AEAEACDEAEDBBABAACAABAADAEAECCBEDBCCADDDCDDAD;BACDDDDECEABDBBCECECEADACCDACCCDDEEBCBAABEDCC;1;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;140;200;160;180;200;880;E;E;B;B;3;B;A;C;C;B;A;B;A;A;A;A;A;A;B;A;A;C;A;B;B
2,1006E+11;2023;11;F;1;3;1;1;11;1;;0;;;;;;;;1501402;Belém;15;PA;1;1;1;1;1223;1194;1203;1213;395.5;515.6;549;490.8;EBEDDECAECEADDECBEDDBCBEECADBBDEBEEECCDEBDECB;ABCECDDBCEEEAEDBCECDDBBBAABCBDEBADCDACEADCADC;BAAAEAADABBEAECADBDEDEEAECDBEDEDCDADDAEDCACBE;ECECCACADEECCABDDDBBDCBBCDDCDDCCABDCEBDBBDEDA;1;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1;140;40;40;120;40;380;E;E;D;B;3;C;A;B;D;B;B;B;A;B;A;A;A;A;B;A;A;D;A;B;B
2,1006E+11;2023;5;M;1;3;1;2;0;2;1;0;2704302;Maceió;27;AL;2;1;1;2704302;Maceió;27;AL;1;1;1;1;1221;1193;1204;1211;461.8;591.2;561.3;525.8;EBDBABBBACCDEDBEEBECDADCABCEBDAECBBABCCDCCEBE;ECEEADAADCBAADEEBCDABCACABCADACEBDAEABBDBDECA;DDABCABBDECDEDAADAEBBDBCAAEDCBEEAEDBDEBBEEEED;CCBDCBEEDAECEDABEEBBBABCCDDDDBCCDCCBBCEABECED;0;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1;100;200;160;160;200;820;A;B;B;A;5;B;A;B;C;A;A;B;A;B;A;A;A;B;B;A;A;C;A;A;B
2,1006E+11;2023;11;M;0;3;1;1;11;1;;0;;;;;;;;2604106;Caruaru;26;PE;1;1;1;1;1224;1192;1202;1214;501.6;499.4;458;439.7;DBCACEBDEDBEBECCBBCABBCBDDDACDCCDDBEDABBDECDA;DBDEDEEDCDAEBBECDDCAAEADABBDBBEADCADADEDACBDD;AECEBBCEAEADABABABCBDACEBDAEDCBDDAEABABDCEDCD;CEEDDEBEADCABDCBDADCBCECCDBDADDCBEEBDABCABCBB;1;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;120;120;120;120;80;560;B;B;A;A;2;C;A;B;C;A;A;B;A;A;A;B;A;A;B;A;A;C;A;A;B
2,1006E+11;2023;15;F;3;1;1;1;0;1;;0;;;;;;;;3530607;Mogi das Cruzes;35;SP;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;C;C;B;2;B;A;B;C;A;A;B;B;B;A;A;A;A;B;A;A;C;A;B;B
2,10059E+11;2023;5;F;1;1;1;1;2;1;;0;;;;;;;;2502508;Boqueirão;25;PB;1;1;1;1;1223;1194;1203;1213;505;541.1;472.2;617.1;BBDACACDBEBBBCECCBBABCDEEDDCBBBDEBBCABDDBEBEB;EECCCACBEDAEDEEBAABBDAEEABEEADDBCACDDACCDDADE;EAABEAABBCCECCDBEBEAACDBABCBEDDABDCBDABDAABED;ECDCEECAADDCCCBDCDBCDBABDDDBCECCABDDEACDBDDCE;1;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1;160;200;140;200;160;860;C;E;C;A;3;B;A;B;C;A;B;B;B;B;B;A;A;A;B;B;A;D;A;A;B
2,10059E+11;2023;3;M;1;3;1;1;1;1;;0;;;;;;;;3506508;Birigui;35;SP;1;1;1;1;1222;1191;1201;1212;509.2;413.7;497.7;608;CABCECCECDEBECBDDEBDCCECCBDDEBADABDADCCDABCDC;DCCBDBAABDCEBCDAACBDECBCDCBABCBCDBCDECDCEBCBA;BEEBDDABAEDBCBBABBDDDEAAABCDAEEBCBACDAAEBEAAB;DCCBEADAABDCDABCEAECDECDAEBDCCDEACCDCEADADDED;0;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1;160;120;140;160;140;720;D;E;B;B;3;D;A;C;D;B;B;B;B;B;A;B;A;B;B;B;A;D;A;B;B
2,10061E+11;2023;3;F;1;1;1;1;1;1;;0;;;;;;;;2303808;Cedro;23;CE;1;1;1;1;1221;1193;1204;1211;415.8;399.3;459.5;366.4;EBAEEBECBBCEBDEAEBACDADDACBEEBADBBDCDDDECEEAB;CAEEEBACCAAECDEDAAEACEBAEBBBADCCCDEAAAABCAADC;ACDEBBDCCAEDCDACBEDCDCADDBBDBAEAABDCCECBAEDDD;BCACACBDBBEBDDECACCAABCEEACDEBDDBECAADBEBDBED;1;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1;120;200;120;120;80;640;C;C;A;B;3;B;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;D;A;A;B
2,10061E+11;2023;3;F;1;2;1;2;0;2;1;0;5213509;Monte Alegre de Goiás;52;GO;2;1;1;5204904;Campos Belos;52;GO;0;1;1;0;;1191;1201;;;468.9;475.2;;;CEBEAAEAEABAAAECCCBDABEDADBCBCCABADDAACBDCBDA;AABAAAEAEBADBDBCADBCECCEEAABEABBECADCABCACCAA;;1;;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;;6;0;0;0;0;0;0;A;B;A;A;5;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;D;A;A;A
2,1006E+11;2023;4;M;1;4;1;2;0;2;1;0;;;;;;;;1702554;Augustinópolis;17;TO;0;1;1;0;;1193;1204;;;368.1;329.8;;;CBACDBBBAEABDCDBCCAEACBCBBBCAADADEACCAEDCEEBC;BDABADBABEDDCCCCDABCEEBCDBBBDCBCDEBCCAEDDAADA;;0;;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;;4;0;0;0;0;0;0;A;B;F;F;6;B;A;A;A;B;B;B;A;B;A;A;A;A;B;A;A;B;A;A;B
2,10059E+11;2023;5;M;1;2;1;1;3;1;;0;;;;;;;;3304904;São Gonçalo;33;RJ;1;1;1;1;1223;1194;1203;1213;479.2;412.2;494.5;561.9;CDDAEACAECBBCEAADBACCBDEACDABDBCDAECACBEDDABC;ABDCCADECEBADABCEDDABCDBDCEACBEADCBDACBDACBDE;EABBACAEBDBEACCDCABDADCBECADBEAABCEDBCBDEACBC;EDEAEAEACADBCCBDACBECDBDCBABDCCDBBDCBCEDBCDBE;0;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1;120;100;100;120;80;520;E;E;D;D;2;C;A;B;C;A;A;B;A;B;A;B;A;A;B;A;A;C;B;B;B
2,1006E+11;2023;2;M;1;1;1;2;0;2;1;0;;;;;;;;2312908;Sobral;23;CE;1;1;1;1;1222;1191;1201;1212;444.7;454.3;423.4;454.4;ECCECCCCADCAECABBDDEBBDACAEABCEBEBBCEBCDDACEB;CACCDABBCCEDBDAECABBABBCECBCDCEDBACDBCABBCCAD;BABBACEAABDACCCBDCBCAAAACADCCDBBBACDBBDEDEAAE;BBCECCCBABBCBEDAECCDCBBDAEACCDAACBDBDBDEBEAEE;1;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1;120;100;80;120;40;460;B;C;B;B;2;A;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;D;A;A;B
2,1006E+11;2023;11;F;1;3;1;1;6;1;;0;;;;;;;;1600600;Santana;16;AP;1;1;1;1;1223;1194;1203;1213;393;501.7;511.6;349;CBECCACDDBEBBEBCEABBBDADEBAECCDBEBDBCCBEDEBBC;ABBDCCCBCDBECBBCADEBDDECAAACBDDEDDCCEADCCAEDC;AABACCAECBBEAECBBBCAECAEACBAECDBBBDCBAEDCACBC;CAEADEADBDDCEDCBAECCDBADBBDBEBECBBDABDBDCBDBD;1;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1;100;120;120;120;60;520;C;D;A;A;1;A;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
2,1006E+11;2023;2;F;1;3;1;2;0;2;1;0;2304400;Fortaleza;23;CE;2;1;1;2304400;Fortaleza;23;CE;1;1;1;1;1221;1193;1204;1211;470.5;526.2;509.6;544.4;DBABDBEBBBCCCEABEEBEDACCEABDCACEBEDEBCADEAAAD;ACDCCBDEEDBAAAEBBCEABACDEBCADDDCBAEAACBDACEAB;EDAACCABDEBDBDAACADBBBCCDBCECAEAAEAECEDCDCBDD;BBCCABECCBBBBCABCEADBABBDDDDDCEADDBCECECBBABC;0;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1;120;140;120;120;180;680;D;D;B;B;2;C;A;B;C;A;A;B;A;B;A;B;B;A;B;A;A;C;A;A;B
2,1006E+11;2023;11;M;1;2;1;1;12;1;;0;;;;;;;;3304557;Rio de Janeiro;33;RJ;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;D;F;B;6;C;A;B;B;A;A;B;A;B;A;B;A;A;B;A;A;B;A;A;A
2,10059E+11;2023;6;F;1;2;1;1;0;1;;0;;;;;;;;2501807;Bayeux;25;PB;1;1;1;1;1224;1192;1202;1214;430.3;509.8;388.9;486.1;AEDBBDCAAEBCBECBDBCAACCDBDBCACADCDDBADBACEDDC;DADADECDCDAABEEEDBBACEEAACDBEDCCEBEDDACDCABCA;BEDCEBBAADDCECECACBBBBDECDBDAAEECBCEDCACEDBBE;EDAAACDECBCDABBBABBCBCAADBDACDADCEBDCADABDDEC;1;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;120;120;120;100;120;580;B;E;C;B;1;A;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
2,10059E+11;2023;12;M;1;3;1;1;14;1;;0;;;;;;;;2503209;Cabedelo;25;PB;0;2;2;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;F;F;4;B;A;B;C;A;A;B;B;A;A;B;A;A;B;A;A;D;B;B;B
2,10061E+11;2023;12;M;2;1;1;1;16;1;;0;;;;;;;;3304557;Rio de Janeiro;33;RJ;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;A;B;A;A;5;F;A;B;C;A;A;B;A;B;A;B;A;B;C;A;A;D;B;B;B
2,10061E+11;2023;5;M;1;3;1;1;1;1;;0;;;;;;;;3302601;Mangaratiba;33;RJ;1;1;1;1;1223;1194;1203;1213;393.5;499.6;510.3;476.1;EAADEEBDEEDAACAAABAAECDEEDEDBBAAEEACADDBBDBEE;ABCEBAABDDAECCDDCDDDDBEAAAACBADECDDCDACBBACDA;CEBDAAABBCBEAADABBACADDDEDEBDDCDBDCDBAABAACBC;EEDBEDDAAEDDDDCEADCCDCCEABDBAACDECDBDCBEACBBC;0;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1;140;140;140;80;80;580;E;E;C;F;3;C;A;B;B;A;A;C;A;B;A;B;A;A;B;A;B;D;A;A;B
2,1006E+11;2023;3;M;1;1;1;1;1;1;;0;;;;;;;;2806701;São Cristóvão;28;SE;1;1;1;1;1223;1194;1203;1213;534.1;540.5;551.8;433.8;CADABEBCDDBDADBEDEADCDABECEBBBDCADEBDCADBEBAB;ABCABEDDAEDECCDDAAADDBEADDBDBDEBEDCEAAACDAABE;CADBAAADBBCEAACABACCAEAAABDCEDCDAADDCEEDCACBC;BDDBECADADDEBCBCDCAACEBABADCABACDABDBACBCDCDE;0;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1;120;200;140;160;200;820;D;D;B;A;6;C;A;B;D;A;A;B;B;A;A;A;A;A;B;A;A;D;A;B;B
2,10059E+11;2023;11;M;1;3;1;1;9;1;;0;;;;;;;;1501303;Barcarena;15;PA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;H;E;F;B;4;C;A;B;D;A;B;B;A;A;A;A;A;A;C;A;A;C;A;B;B
2,1006E+11;2023;11;F;0;0;0;1;12;1;;0;;;;;;;;3304557;Rio de Janeiro;33;RJ;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;E;D;D;1;B;A;B;C;A;A;B;A;A;A;B;A;B;B;A;A;B;A;B;B
2,1006E+11;2023;3;M;1;2;1;2;0;2;1;0;;;;;;;;1508407;Xinguara;15;PA;1;1;1;1;1224;1192;1202;1214;394.9;520.9;455;354.9;BEAECACBBDDCEDCCEEECAEEECAADEEEAAEDDCECECCADC;DAAAEEEBCCCDBEBCABEBEEEDEABDEBCAACAAABADAAEBD;ADAEADBDABDDBEABEBEEBACEAEABECBECBCCAAAAACEBA;DEBBCADCECDBEAEBCCBDCEEDDBBCCDBEADDDBDECDCDBD;0;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;100;40;40;120;40;340;B;D;A;A;7;E;A;C;E;C;C;C;C;B;A;A;A;A;B;A;B;E;A;A;B
2,1006E+11;2023;4;F;1;1;1;1;1;1;;0;;;;;;;;3543402;Ribeirão Preto;35;SP;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;C;C;B;4;E;A;C;D;B;A;B;B;B;A;B;A;A;B;A;A;B;A;A;B
